workerid,proliferate.condition,form,lbr_after,lbr_before,region,response_correct,rt,trial_id,trial_no,type,word_idx,error
5901,Experiment Group,the,0,0,spillover_1,1,376,1017,32,filler,2,
5901,Experiment Group,sails,0,0,spillover_2,1,336,1017,32,filler,3,
5901,Experiment Group,captain,0,0,0,1,368,1017,32,filler,4,
5901,Experiment Group,ship,0,0,0,1,568,1017,32,filler,5,
5901,Experiment Group,Consisting,0,0,0,1,537,14,33,critical,0,
5901,Experiment Group,of,0,0,0,1,535,14,33,critical,1,
5901,Experiment Group,ten,0,0,0,1,392,14,33,critical,2,
5901,Experiment Group,passages,0,0,0,1,416,14,33,critical,3,
5901,Experiment Group,that,0,0,0,1,464,14,33,critical,4,
5901,Experiment Group,she,0,0,0,1,400,14,33,critical,5,
5901,Experiment Group,"wrote,",0,0,0,1,832,14,33,critical,6,
5901,Experiment Group,a,0,0,0,1,464,14,33,critical,7,
5901,Experiment Group,new,0,0,0,1,312,14,33,critical,8,
5901,Experiment Group,book,0,0,critical,1,289,14,33,critical,9,
5901,Experiment Group,will,0,0,spillover_1,1,279,14,33,critical,10,
5901,Experiment Group,be,0,0,spillover_2,1,304,14,33,critical,11,
5901,Experiment Group,published,0,0,0,1,328,14,33,critical,12,
5901,Experiment Group,by,0,0,0,1,368,14,33,critical,13,
5901,Experiment Group,the,0,0,0,1,296,14,33,critical,14,
5901,Experiment Group,author,0,0,0,1,800,14,33,critical,15,
5901,Experiment Group,Derived,0,0,0,1,648,44,34,critical,0,
5901,Experiment Group,from,0,0,0,1,504,44,34,critical,1,
5901,Experiment Group,ancient,0,0,0,1,367,44,34,critical,2,
5901,Experiment Group,Greek,0,0,0,1,464,44,34,critical,3,
5901,Experiment Group,texts,0,0,0,1,440,44,34,critical,4,
5901,Experiment Group,that,0,0,0,1,553,44,34,critical,5,
5901,Experiment Group,she,0,0,0,1,520,44,34,critical,6,
5901,Experiment Group,unearthed,0,0,0,1,592,44,34,critical,7,
5901,Experiment Group,at,0,0,0,1,471,44,34,critical,8,
5901,Experiment Group,the,0,0,0,1,488,44,34,critical,9,
5901,Experiment Group,"temple,",0,0,0,1,344,44,34,critical,10,
5901,Experiment Group,the,0,0,0,1,449,44,34,critical,11,
5901,Experiment Group,tome,0,0,critical,1,271,44,34,critical,12,
5901,Experiment Group,will,0,0,spillover_1,1,320,44,34,critical,13,
5901,Experiment Group,be,0,0,spillover_2,1,360,44,34,critical,14,
5901,Experiment Group,studied,0,0,0,1,280,44,34,critical,15,
5901,Experiment Group,carefully,0,0,0,1,328,44,34,critical,16,
5901,Experiment Group,by,0,0,0,1,424,44,34,critical,17,
5901,Experiment Group,the,0,0,0,1,312,44,34,critical,18,
5901,Experiment Group,student,0,0,0,1,600,44,34,critical,19,
5901,Experiment Group,The,0,0,0,1,383,1020,35,filler,0,
5901,Experiment Group,valuable,0,0,critical,1,384,1020,35,filler,1,
5901,Experiment Group,the,0,0,spillover_1,1,400,1020,35,filler,2,
5901,Experiment Group,shelf,0,0,spillover_2,1,472,1020,35,filler,3,
5901,Experiment Group,jewelry,0,0,0,1,393,1020,35,filler,4,
5901,Experiment Group,stores,0,0,0,1,535,1020,35,filler,5,
5920,Experiment Group,The,0,0,0,1,313,1022,0,filler,0,
5920,Experiment Group,dying,0,0,critical,1,422,1022,0,filler,1,
5920,Experiment Group,the,0,0,spillover_1,1,639,1022,0,filler,2,
5920,Experiment Group,cable,0,0,spillover_2,1,348,1022,0,filler,3,
5920,Experiment Group,computer,0,0,0,1,395,1022,0,filler,4,
5920,Experiment Group,charges,0,0,0,1,1626,1022,0,filler,5,
5920,Experiment Group,The,0,0,0,1,336,1005,1,filler,0,
5920,Experiment Group,wrecking,0,0,critical,1,405,1005,1,filler,1,
5920,Experiment Group,ball,0,0,spillover_1,1,389,1005,1,filler,2,
5920,Experiment Group,demolished,0,0,spillover_2,1,411,1005,1,filler,3,
5920,Experiment Group,the,0,0,0,1,327,1005,1,filler,4,
5920,Experiment Group,decrepit,0,0,0,1,321,1005,1,filler,5,
5920,Experiment Group,building,0,0,0,1,477,1005,1,filler,6,
5920,Experiment Group,Housing,0,0,0,1,487,92,2,critical,0,
5920,Experiment Group,only,0,0,0,1,480,92,2,critical,1,
5920,Experiment Group,international,0,0,0,1,451,92,2,critical,2,
5920,Experiment Group,students,0,0,0,1,351,92,2,critical,3,
5920,Experiment Group,that,0,0,0,1,556,92,2,critical,4,
5920,Experiment Group,the,0,0,0,1,330,92,2,critical,5,
5920,Experiment Group,school,0,0,0,1,600,92,2,critical,6,
5920,Experiment Group,"accepted,",0,0,0,1,287,92,2,critical,7,
5920,Experiment Group,the,0,0,0,1,1075,92,2,critical,8,
5920,Experiment Group,girls,0,0,critical,1,314,92,2,critical,9,
5920,Experiment Group,will,0,0,spillover_1,1,332,92,2,critical,10,
5920,Experiment Group,occupy,0,0,spillover_2,1,371,92,2,critical,11,
5920,Experiment Group,the,0,0,0,1,254,92,2,critical,12,
5920,Experiment Group,new,0,0,0,1,312,92,2,critical,13,
5920,Experiment Group,dormitory,0,0,0,1,313,92,2,critical,14,
5920,Experiment Group,for,0,0,0,1,333,92,2,critical,15,
5920,Experiment Group,now,0,0,0,1,407,92,2,critical,16,
5920,Experiment Group,The,0,0,0,1,380,1024,3,filler,0,
5920,Experiment Group,blank,0,0,critical,1,407,1024,3,filler,1,
5920,Experiment Group,the,0,0,spillover_1,1,394,1024,3,filler,2,
5920,Experiment Group,painter,0,0,spillover_2,1,412,1024,3,filler,3,
5920,Experiment Group,canvas,0,0,0,1,405,1024,3,filler,4,
5920,Experiment Group,admires,0,0,0,1,431,1024,3,filler,5,
5920,Experiment Group,Containing,0,0,0,1,660,22,4,critical,0,
5920,Experiment Group,all,0,0,0,1,621,22,4,critical,1,
5920,Experiment Group,the,0,0,0,1,322,22,4,critical,2,
5920,Experiment Group,marbles,0,0,0,1,269,22,4,critical,3,
5920,Experiment Group,that,0,0,0,1,356,22,4,critical,4,
5920,Experiment Group,she,0,0,0,1,300,22,4,critical,5,
5920,Experiment Group,"bought,",0,0,0,1,338,22,4,critical,6,
5920,Experiment Group,the,0,0,0,1,515,22,4,critical,7,
5920,Experiment Group,girl,0,0,critical,1,296,22,4,critical,8,
5920,Experiment Group,will,0,0,spillover_1,1,282,22,4,critical,9,
5920,Experiment Group,shake,0,0,spillover_2,1,343,22,4,critical,10,
5920,Experiment Group,the,0,0,0,1,326,22,4,critical,11,
5920,Experiment Group,jar,0,0,0,1,348,22,4,critical,12,
5920,Experiment Group,violently,0,0,0,1,603,22,4,critical,13,
5920,Experiment Group,The,0,0,0,1,468,1004,5,filler,0,
5920,Experiment Group,monkey,0,0,critical,1,353,1004,5,filler,1,
5920,Experiment Group,ate,0,0,spillover_1,1,342,1004,5,filler,2,
5920,Experiment Group,the,0,0,spillover_2,1,325,1004,5,filler,3,
5920,Experiment Group,ripe,0,0,0,1,382,1004,5,filler,4,
5920,Experiment Group,banana,0,0,0,1,496,1004,5,filler,5,
5920,Experiment Group,The,0,0,0,1,381,1013,6,filler,0,
5920,Experiment Group,messy,0,0,critical,1,506,1013,6,filler,1,
5920,Experiment Group,cleans,0,0,spillover_1,1,334,1013,6,filler,2,
5920,Experiment Group,student,0,0,spillover_2,1,327,1013,6,filler,3,
5920,Experiment Group,room,0,0,0,1,428,1013,6,filler,4,
5920,Experiment Group,the,0,0,0,1,432,1013,6,filler,5,
5920,Experiment Group,The,0,0,0,1,299,1016,7,filler,0,
5920,Experiment Group,sore,0,0,critical,1,435,1016,7,filler,1,
5920,Experiment Group,the,0,0,spillover_1,1,298,1016,7,filler,2,
5920,Experiment Group,athlete,0,0,spillover_2,1,532,1016,7,filler,3,
5920,Experiment Group,massages,0,0,0,1,293,1016,7,filler,4,
5920,Experiment Group,muscles,0,0,0,1,888,1016,7,filler,5,
5920,Experiment Group,The,0,0,0,1,340,1007,8,filler,0,
5920,Experiment Group,librarian,0,0,critical,1,721,1007,8,filler,1,
5920,Experiment Group,shelved,0,0,spillover_1,1,425,1007,8,filler,2,
5920,Experiment Group,the,0,0,spillover_2,1,383,1007,8,filler,3,
5920,Experiment Group,heavy,0,0,0,1,349,1007,8,filler,4,
5920,Experiment Group,book,0,0,0,1,379,1007,8,filler,5,
5920,Experiment Group,Formed,0,0,0,1,326,62,9,critical,0,
5920,Experiment Group,from,0,0,0,1,434,62,9,critical,1,
5920,Experiment Group,slippery,0,0,0,1,407,62,9,critical,2,
5920,Experiment Group,red,0,0,0,1,255,62,9,critical,3,
5920,Experiment Group,clay,0,0,0,1,297,62,9,critical,4,
5920,Experiment Group,that,0,0,0,1,552,62,9,critical,5,
5920,Experiment Group,he,0,0,0,1,277,62,9,critical,6,
5920,Experiment Group,bought,0,0,0,1,253,62,9,critical,7,
5920,Experiment Group,in,0,0,0,1,256,62,9,critical,8,
5920,Experiment Group,New,0,0,0,1,258,62,9,critical,9,
5920,Experiment Group,"Mexico,",0,0,0,1,501,62,9,critical,10,
5920,Experiment Group,the,0,0,0,1,414,62,9,critical,11,
5920,Experiment Group,artist,0,0,critical,1,234,62,9,critical,12,
5920,Experiment Group,will,0,0,spillover_1,1,399,62,9,critical,13,
5920,Experiment Group,admire,0,0,spillover_2,1,258,62,9,critical,14,
5920,Experiment Group,the,0,0,0,1,271,62,9,critical,15,
5920,Experiment Group,handmade,0,0,0,1,314,62,9,critical,16,
5920,Experiment Group,flowerpot,0,0,0,1,405,62,9,critical,17,
5920,Experiment Group,The,0,0,0,1,313,1010,10,filler,0,
5920,Experiment Group,editor,0,0,critical,1,522,1010,10,filler,1,
5920,Experiment Group,mentored,0,0,spillover_1,1,297,1010,10,filler,2,
5920,Experiment Group,the,0,0,spillover_2,1,372,1010,10,filler,3,
5920,Experiment Group,stressed,0,0,0,1,607,1010,10,filler,4,
5920,Experiment Group,writer,0,0,0,1,468,1010,10,filler,5,
5920,Experiment Group,The,0,0,0,0,328,1015,11,filler,0,
5920,Experiment Group,wet,0,0,critical,0,592,1015,11,filler,1,
5920,Experiment Group,heats,0,0,spillover_1,0,277,1015,11,filler,2,
5920,Experiment Group,dryer,0,0,spillover_2,0,421,1015,11,filler,3,
5920,Experiment Group,the,0,0,0,0,409,1015,11,filler,4,
5920,Experiment Group,clothes,0,0,0,0,408,1015,11,filler,5,
5920,Experiment Group,The,0,0,0,1,473,1012,12,filler,0,
5920,Experiment Group,basket,0,0,critical,1,366,1012,12,filler,1,
5920,Experiment Group,held,0,0,spillover_1,1,359,1012,12,filler,2,
5920,Experiment Group,the,0,0,spillover_2,1,381,1012,12,filler,3,
5920,Experiment Group,expensive,0,0,0,1,396,1012,12,filler,4,
5920,Experiment Group,cheeses,0,0,0,1,351,1012,12,filler,5,
5920,Experiment Group,Spanning,0,0,0,1,672,112,13,critical,0,
5920,Experiment Group,the,0,0,0,1,367,112,13,critical,1,
5920,Experiment Group,peaceful,0,0,0,1,286,112,13,critical,2,
5920,Experiment Group,countryside,0,0,0,1,443,112,13,critical,3,
5920,Experiment Group,that,0,0,0,1,351,112,13,critical,4,
5920,Experiment Group,she,0,0,0,1,310,112,13,critical,5,
5920,Experiment Group,grew,0,0,0,1,271,112,13,critical,6,
5920,Experiment Group,up,0,0,0,1,234,112,13,critical,7,
5920,Experiment Group,"in,",0,0,0,1,304,112,13,critical,8,
5920,Experiment Group,the,0,0,0,1,685,112,13,critical,9,
5920,Experiment Group,queen,0,0,critical,1,271,112,13,critical,10,
5920,Experiment Group,will,0,0,spillover_1,1,214,112,13,critical,11,
5920,Experiment Group,rule,0,0,spillover_2,1,358,112,13,critical,12,
5920,Experiment Group,the,0,0,0,1,297,112,13,critical,13,
5920,Experiment Group,mountain,0,0,0,1,381,112,13,critical,14,
5920,Experiment Group,territories,0,0,0,1,429,112,13,critical,15,
5920,Experiment Group,The,0,0,0,1,355,1006,14,filler,0,
5920,Experiment Group,horse,0,0,critical,1,282,1006,14,filler,1,
5920,Experiment Group,chewed,0,0,spillover_1,1,508,1006,14,filler,2,
5920,Experiment Group,the,0,0,spillover_2,1,352,1006,14,filler,3,
5920,Experiment Group,sweet,0,0,0,1,501,1006,14,filler,4,
5920,Experiment Group,apple,0,0,0,1,577,1006,14,filler,5,
5920,Experiment Group,Consisting,0,0,0,1,517,11,15,critical,0,
5920,Experiment Group,of,0,0,0,1,947,11,15,critical,1,
5920,Experiment Group,ten,0,0,0,1,459,11,15,critical,2,
5920,Experiment Group,"passages,",0,0,0,1,315,11,15,critical,3,
5920,Experiment Group,the,0,0,0,1,903,11,15,critical,4,
5920,Experiment Group,author,0,0,critical,1,280,11,15,critical,5,
5920,Experiment Group,will,0,0,spillover_1,1,244,11,15,critical,6,
5920,Experiment Group,publish,0,0,spillover_2,1,245,11,15,critical,7,
5920,Experiment Group,a,0,0,0,1,301,11,15,critical,8,
5920,Experiment Group,new,0,0,0,1,280,11,15,critical,9,
5920,Experiment Group,book,0,0,0,1,327,11,15,critical,10,
5920,Experiment Group,The,0,0,0,1,314,1017,16,filler,0,
5920,Experiment Group,steady,0,0,critical,1,375,1017,16,filler,1,
5920,Experiment Group,the,0,0,spillover_1,1,235,1017,16,filler,2,
5920,Experiment Group,sails,0,0,spillover_2,1,364,1017,16,filler,3,
5920,Experiment Group,captain,0,0,0,1,422,1017,16,filler,4,
5920,Experiment Group,ship,0,0,0,1,383,1017,16,filler,5,
5920,Experiment Group,The,0,0,0,1,381,1018,17,filler,0,
5920,Experiment Group,dangerous,0,0,critical,1,578,1018,17,filler,1,
5920,Experiment Group,mixes,0,0,spillover_1,1,313,1018,17,filler,2,
5920,Experiment Group,chemicals,0,0,spillover_2,1,536,1018,17,filler,3,
5920,Experiment Group,scientist,0,0,0,1,434,1018,17,filler,4,
5920,Experiment Group,the,0,0,0,1,429,1018,17,filler,5,
5920,Experiment Group,Derived,0,0,0,1,625,41,18,critical,0,
5920,Experiment Group,from,0,0,0,1,295,41,18,critical,1,
5920,Experiment Group,ancient,0,0,0,1,259,41,18,critical,2,
5920,Experiment Group,Greek,0,0,0,1,330,41,18,critical,3,
5920,Experiment Group,"texts,",0,0,0,1,287,41,18,critical,4,
5920,Experiment Group,the,0,0,0,1,453,41,18,critical,5,
5920,Experiment Group,student,0,0,critical,1,284,41,18,critical,6,
5920,Experiment Group,will,0,0,spillover_1,1,288,41,18,critical,7,
5920,Experiment Group,study,0,0,spillover_2,1,258,41,18,critical,8,
5920,Experiment Group,the,0,0,0,1,382,41,18,critical,9,
5920,Experiment Group,tome,0,0,0,1,340,41,18,critical,10,
5920,Experiment Group,carefully,0,0,0,1,401,41,18,critical,11,
5920,Experiment Group,Featuring,0,0,0,1,420,121,19,critical,0,
5920,Experiment Group,the,0,0,0,1,676,121,19,critical,1,
5920,Experiment Group,brick,0,0,0,1,358,121,19,critical,2,
5920,Experiment Group,"oven,",0,0,0,1,252,121,19,critical,3,
5920,Experiment Group,the,0,0,0,1,344,121,19,critical,4,
5920,Experiment Group,chef,0,0,critical,1,556,121,19,critical,5,
5920,Experiment Group,will,0,0,spillover_1,1,254,121,19,critical,6,
5920,Experiment Group,monitor,0,0,spillover_2,1,269,121,19,critical,7,
5920,Experiment Group,the,0,0,0,1,247,121,19,critical,8,
5920,Experiment Group,kitchen,0,0,0,1,373,121,19,critical,9,
5920,Experiment Group,The,0,0,0,1,342,1002,20,filler,0,
5920,Experiment Group,professor,0,0,critical,1,357,1002,20,filler,1,
5920,Experiment Group,played,0,0,spillover_1,1,584,1002,20,filler,2,
5920,Experiment Group,the,0,0,spillover_2,1,285,1002,20,filler,3,
5920,Experiment Group,lovely,0,0,0,1,414,1002,20,filler,4,
5920,Experiment Group,violin,0,0,0,1,460,1002,20,filler,5,
5920,Experiment Group,The,0,0,0,1,337,1001,21,filler,0,
5920,Experiment Group,gopher,0,0,critical,1,232,1001,21,filler,1,
5920,Experiment Group,chased,0,0,spillover_1,1,715,1001,21,filler,2,
5920,Experiment Group,the,0,0,spillover_2,1,212,1001,21,filler,3,
5920,Experiment Group,fearful,0,0,0,1,304,1001,21,filler,4,
5920,Experiment Group,rabbit,0,0,0,1,345,1001,21,filler,5,
5920,Experiment Group,Running,0,0,0,1,443,53,22,critical,0,
5920,Experiment Group,on,0,0,0,1,329,53,22,critical,1,
5920,Experiment Group,clean,0,0,0,1,630,53,22,critical,2,
5920,Experiment Group,"energy,",0,0,0,1,260,53,22,critical,3,
5920,Experiment Group,the,0,0,0,1,256,53,22,critical,4,
5920,Experiment Group,car,0,0,critical,1,352,53,22,critical,5,
5920,Experiment Group,will,0,0,spillover_1,1,263,53,22,critical,6,
5920,Experiment Group,be,0,0,spillover_2,1,271,53,22,critical,7,
5920,Experiment Group,loved,0,0,0,1,220,53,22,critical,8,
5920,Experiment Group,deeply,0,0,0,1,246,53,22,critical,9,
5920,Experiment Group,by,0,0,0,1,249,53,22,critical,10,
5920,Experiment Group,the,0,0,0,1,313,53,22,critical,11,
5920,Experiment Group,environmentalist,0,0,0,1,500,53,22,critical,12,
5920,Experiment Group,The,0,0,0,1,349,1019,23,filler,0,
5920,Experiment Group,difficult,0,0,critical,1,451,1019,23,filler,1,
5920,Experiment Group,grades,0,0,spillover_1,1,271,1019,23,filler,2,
5920,Experiment Group,exam,0,0,spillover_2,1,315,1019,23,filler,3,
5920,Experiment Group,assistant,0,0,0,1,745,1019,23,filler,4,
5920,Experiment Group,the,0,0,0,1,339,1019,23,filler,5,
5920,Experiment Group,teaching,0,0,0,1,548,1019,23,filler,6,
5920,Experiment Group,The,0,0,0,1,336,1003,24,filler,0,
5920,Experiment Group,woman,0,0,critical,1,325,1003,24,filler,1,
5920,Experiment Group,washed,0,0,spillover_1,1,472,1003,24,filler,2,
5920,Experiment Group,the,0,0,spillover_2,1,318,1003,24,filler,3,
5920,Experiment Group,dirty,0,0,0,1,306,1003,24,filler,4,
5920,Experiment Group,dishes,0,0,0,1,388,1003,24,filler,5,
5920,Experiment Group,The,0,0,0,1,291,1020,25,filler,0,
5920,Experiment Group,valuable,0,0,critical,1,337,1020,25,filler,1,
5920,Experiment Group,the,0,0,spillover_1,1,445,1020,25,filler,2,
5920,Experiment Group,shelf,0,0,spillover_2,1,337,1020,25,filler,3,
5920,Experiment Group,jewelry,0,0,0,1,429,1020,25,filler,4,
5920,Experiment Group,stores,0,0,0,1,374,1020,25,filler,5,
5920,Experiment Group,The,0,0,0,1,296,1023,26,filler,0,
5920,Experiment Group,acclaimed,0,0,critical,1,762,1023,26,filler,1,
5920,Experiment Group,honors,0,0,spillover_1,1,329,1023,26,filler,2,
5920,Experiment Group,artists,0,0,spillover_2,1,436,1023,26,filler,3,
5920,Experiment Group,gala,0,0,0,1,378,1023,26,filler,4,
5920,Experiment Group,the,0,0,0,1,722,1023,26,filler,5,
5920,Experiment Group,The,0,0,0,1,395,1021,27,filler,0,
5920,Experiment Group,broken,0,0,critical,1,282,1021,27,filler,1,
5920,Experiment Group,fixes,0,0,spillover_1,1,394,1021,27,filler,2,
5920,Experiment Group,truck,0,0,spillover_2,1,306,1021,27,filler,3,
5920,Experiment Group,engineer,0,0,0,1,308,1021,27,filler,4,
5920,Experiment Group,the,0,0,0,1,484,1021,27,filler,5,
5920,Experiment Group,Composed,0,0,0,1,458,32,28,critical,0,
5920,Experiment Group,of,0,0,0,1,305,32,28,critical,1,
5920,Experiment Group,ice,0,0,0,1,279,32,28,critical,2,
5920,Experiment Group,cream,0,0,0,1,211,32,28,critical,3,
5920,Experiment Group,and,0,0,0,1,218,32,28,critical,4,
5920,Experiment Group,meringue,0,0,0,1,316,32,28,critical,5,
5920,Experiment Group,that,0,0,0,1,316,32,28,critical,6,
5920,Experiment Group,she,0,0,0,1,656,32,28,critical,7,
5920,Experiment Group,"prepared,",0,0,0,1,298,32,28,critical,8,
5920,Experiment Group,the,0,0,0,1,329,32,28,critical,9,
5920,Experiment Group,baker,0,0,critical,1,496,32,28,critical,10,
5920,Experiment Group,will,0,0,spillover_1,1,192,32,28,critical,11,
5920,Experiment Group,present,0,0,spillover_2,1,257,32,28,critical,12,
5920,Experiment Group,the,0,0,0,1,376,32,28,critical,13,
5920,Experiment Group,baked,0,0,0,1,280,32,28,critical,14,
5920,Experiment Group,Alaska,0,0,0,1,538,32,28,critical,15,
5920,Experiment Group,The,0,0,0,1,356,1011,29,filler,0,
5920,Experiment Group,hammer,0,0,critical,1,220,1011,29,filler,1,
5920,Experiment Group,smashed,0,0,spillover_1,1,455,1011,29,filler,2,
5920,Experiment Group,the,0,0,spillover_2,1,285,1011,29,filler,3,
5920,Experiment Group,fragile,0,0,0,1,379,1011,29,filler,4,
5920,Experiment Group,glass,0,0,0,1,481,1011,29,filler,5,
5920,Experiment Group,The,0,0,0,1,255,1014,30,filler,0,
5920,Experiment Group,secret,0,0,critical,1,769,1014,30,filler,1,
5920,Experiment Group,protects,0,0,spillover_1,1,293,1014,30,filler,2,
5920,Experiment Group,lock,0,0,spillover_2,1,261,1014,30,filler,3,
5920,Experiment Group,the,0,0,0,1,362,1014,30,filler,4,
5920,Experiment Group,safe,0,0,0,1,355,1014,30,filler,5,
5920,Experiment Group,The,0,0,0,1,292,1008,31,filler,0,
5920,Experiment Group,child,0,0,critical,1,1061,1008,31,filler,1,
5920,Experiment Group,played,0,0,spillover_1,1,228,1008,31,filler,2,
5920,Experiment Group,the,0,0,spillover_2,1,344,1008,31,filler,3,
5920,Experiment Group,loud,0,0,0,1,316,1008,31,filler,4,
5920,Experiment Group,drums,0,0,0,1,406,1008,31,filler,5,
5920,Experiment Group,Built,0,0,0,1,364,74,32,critical,0,
5920,Experiment Group,from,0,0,0,1,320,74,32,critical,1,
5920,Experiment Group,the,0,0,0,1,306,74,32,critical,2,
5920,Experiment Group,ruins,0,0,0,1,253,74,32,critical,3,
5920,Experiment Group,of,0,0,0,1,267,74,32,critical,4,
5920,Experiment Group,the,0,0,0,1,216,74,32,critical,5,
5920,Experiment Group,town,0,0,0,1,226,74,32,critical,6,
5920,Experiment Group,hall,0,0,0,1,327,74,32,critical,7,
5920,Experiment Group,that,0,0,0,1,315,74,32,critical,8,
5920,Experiment Group,he,0,0,0,1,351,74,32,critical,9,
5920,Experiment Group,demolished,0,0,0,1,404,74,32,critical,10,
5920,Experiment Group,last,0,0,0,1,321,74,32,critical,11,
5920,Experiment Group,"year,",0,0,0,1,286,74,32,critical,12,
5920,Experiment Group,the,0,0,0,1,449,74,32,critical,13,
5920,Experiment Group,new,0,0,0,1,249,74,32,critical,14,
5920,Experiment Group,skyscraper,0,0,critical,1,304,74,32,critical,15,
5920,Experiment Group,will,0,0,spillover_1,1,232,74,32,critical,16,
5920,Experiment Group,be,0,0,spillover_2,1,271,74,32,critical,17,
5920,Experiment Group,marketed,0,0,0,1,222,74,32,critical,18,
5920,Experiment Group,by,0,0,0,1,301,74,32,critical,19,
5920,Experiment Group,the,0,0,0,1,298,74,32,critical,20,
5920,Experiment Group,salesman,0,0,0,1,408,74,32,critical,21,
5920,Experiment Group,The,0,0,0,1,241,1009,33,filler,0,
5920,Experiment Group,knight,0,0,critical,1,319,1009,33,filler,1,
5920,Experiment Group,protected,0,0,spillover_1,1,291,1009,33,filler,2,
5920,Experiment Group,the,0,0,spillover_2,1,323,1009,33,filler,3,
5920,Experiment Group,guarded,0,0,0,1,255,1009,33,filler,4,
5920,Experiment Group,fortress,0,0,0,1,482,1009,33,filler,5,
5920,Experiment Group,Comprising,0,0,0,1,356,104,34,critical,0,
5920,Experiment Group,six,0,0,0,1,847,104,34,critical,1,
5920,Experiment Group,difficult,0,0,0,1,247,104,34,critical,2,
5920,Experiment Group,classes,0,0,0,1,240,104,34,critical,3,
5920,Experiment Group,that,0,0,0,1,283,104,34,critical,4,
5920,Experiment Group,she,0,0,0,1,300,104,34,critical,5,
5920,Experiment Group,designed,0,0,0,1,307,104,34,critical,6,
5920,Experiment Group,"herself,",0,0,0,1,253,104,34,critical,7,
5920,Experiment Group,the,0,0,0,1,596,104,34,critical,8,
5920,Experiment Group,teacher,0,0,0,1,273,104,34,critical,9,
5920,Experiment Group,will,0,0,0,1,313,104,34,critical,10,
5920,Experiment Group,manage,0,0,0,1,345,104,34,critical,11,
5920,Experiment Group,her,0,0,0,1,297,104,34,critical,12,
5920,Experiment Group,busy,0,0,0,1,405,104,34,critical,13,
5920,Experiment Group,schedule,0,0,critical,1,598,104,34,critical,14,
5920,Experiment Group,Totaling,0,0,0,1,400,82,35,critical,0,
5920,Experiment Group,eight,0,0,0,1,518,82,35,critical,1,
5920,Experiment Group,athletes,0,0,0,1,210,82,35,critical,2,
5920,Experiment Group,that,0,0,0,1,271,82,35,critical,3,
5920,Experiment Group,he,0,0,0,1,350,82,35,critical,4,
5920,Experiment Group,"recruited,",0,0,0,1,272,82,35,critical,5,
5920,Experiment Group,the,0,0,0,1,309,82,35,critical,6,
5920,Experiment Group,coach,0,0,critical,1,258,82,35,critical,7,
5920,Experiment Group,will,0,0,spillover_1,1,274,82,35,critical,8,
5920,Experiment Group,manage,0,0,spillover_2,1,210,82,35,critical,9,
5920,Experiment Group,the,0,0,0,1,212,82,35,critical,10,
5920,Experiment Group,dedicated,0,0,0,1,180,82,35,critical,11,
5920,Experiment Group,team,0,0,0,1,588,82,35,critical,12,
5899,Experiment Group,The,0,0,0,1,743,1003,0,filler,0,
5899,Experiment Group,woman,0,0,critical,1,696,1003,0,filler,1,
5899,Experiment Group,washed,0,0,spillover_1,1,465,1003,0,filler,2,
5899,Experiment Group,the,0,0,spillover_2,1,354,1003,0,filler,3,
5899,Experiment Group,dirty,0,0,0,1,448,1003,0,filler,4,
5899,Experiment Group,dishes,0,0,0,1,658,1003,0,filler,5,
5899,Experiment Group,The,0,0,0,1,353,1012,1,filler,0,
5899,Experiment Group,basket,0,0,critical,1,315,1012,1,filler,1,
5899,Experiment Group,held,0,0,spillover_1,1,331,1012,1,filler,2,
5899,Experiment Group,the,0,0,spillover_2,1,323,1012,1,filler,3,
5899,Experiment Group,expensive,0,0,0,1,321,1012,1,filler,4,
5899,Experiment Group,cheeses,0,0,0,1,790,1012,1,filler,5,
5899,Experiment Group,The,0,0,0,1,418,1016,2,filler,0,
5899,Experiment Group,sore,0,0,critical,1,442,1016,2,filler,1,
5899,Experiment Group,the,0,0,spillover_1,1,364,1016,2,filler,2,
5899,Experiment Group,athlete,0,0,spillover_2,1,461,1016,2,filler,3,
5899,Experiment Group,massages,0,0,0,1,376,1016,2,filler,4,
5899,Experiment Group,muscles,0,0,0,1,1095,1016,2,filler,5,
5899,Experiment Group,The,0,0,0,1,385,1010,3,filler,0,
5899,Experiment Group,editor,0,0,critical,1,288,1010,3,filler,1,
5899,Experiment Group,mentored,0,0,spillover_1,1,361,1010,3,filler,2,
5899,Experiment Group,the,0,0,spillover_2,1,330,1010,3,filler,3,
5899,Experiment Group,stressed,0,0,0,1,659,1010,3,filler,4,
5899,Experiment Group,writer,0,0,0,1,1020,1010,3,filler,5,
5899,Experiment Group,The,0,0,0,1,217,1017,4,filler,0,
5899,Experiment Group,steady,0,0,critical,1,179,1017,4,filler,1,
5899,Experiment Group,the,0,0,spillover_1,1,208,1017,4,filler,2,
5899,Experiment Group,sails,0,0,spillover_2,1,248,1017,4,filler,3,
5899,Experiment Group,captain,0,0,0,1,533,1017,4,filler,4,
5899,Experiment Group,ship,0,0,0,1,943,1017,4,filler,5,
5899,Experiment Group,The,0,0,0,1,195,1005,5,filler,0,
5899,Experiment Group,wrecking,0,0,critical,1,464,1005,5,filler,1,
5899,Experiment Group,ball,0,0,spillover_1,1,190,1005,5,filler,2,
5899,Experiment Group,demolished,0,0,spillover_2,1,380,1005,5,filler,3,
5899,Experiment Group,the,0,0,0,1,363,1005,5,filler,4,
5899,Experiment Group,decrepit,0,0,0,1,390,1005,5,filler,5,
